Entry,Entry name,Status,Protein names,Gene names,Organism,Length
Q9BZM5,N2DL2_HUMAN,reviewed,NKG2D ligand 2 (N2DL-2) (NKG2DL2) (ALCAN-alpha) (Retinoic acid early transcript 1H) (UL16-binding protein 2),ULBP2 N2DL2 RAET1H UNQ463/PRO791,Homo sapiens (Human),246
Q9BZM4,N2DL3_HUMAN,reviewed,NKG2D ligand 3 (N2DL-3) (NKG2DL3) (ALCAN-gamma) (Retinoic acid early transcript 1N),ULBP3 N2DL3 RAET1N,Homo sapiens (Human),244
Q8TD07,N2DL4_HUMAN,reviewed,NKG2D ligand 4 (N2DL-4) (NKG2DL4) (Lymphocyte effector toxicity activation ligand) (RAE-1-like transcript 4) (RL-4) (Retinoic acid early transcript 1E),RAET1E LETAL N2DL4 ULBP4 UNQ1867/PRO4303,Homo sapiens (Human),263
Q02083,NAAA_HUMAN,reviewed,N-acylethanolamine-hydrolyzing acid amidase (EC 3.5.1.-) (Acid ceramidase-like protein) (N-acylsphingosine amidohydrolase-like) (ASAH-like protein),NAAA ASAHL PLT,Homo sapiens (Human),359
P32418,NAC1_HUMAN,reviewed,Sodium/calcium exchanger 1 (Na(+)/Ca(2+)-exchange protein 1),SLC8A1 CNC NCX1,Homo sapiens (Human),973
Q9UPR5,NAC2_HUMAN,reviewed,Sodium/calcium exchanger 2 (Na(+)/Ca(2+)-exchange protein 2),SLC8A2 KIAA1087 NCX2,Homo sapiens (Human),921
P57103,NAC3_HUMAN,reviewed,Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3),SLC8A3 NCX3,Homo sapiens (Human),927
P17050,NAGAB_HUMAN,reviewed,Alpha-N-acetylgalactosaminidase (EC 3.2.1.49) (Alpha-galactosidase B),NAGA,Homo sapiens (Human),411
Q9UK23,NAGPA_HUMAN,reviewed,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase (EC 3.1.4.45) (Mannose 6-phosphate-uncovering enzyme) (Phosphodiester alpha-GlcNAcase),NAGPA,Homo sapiens (Human),515
O96009,NAPSA_HUMAN,reviewed,Napsin-A (EC 3.4.23.-) (Aspartyl protease 4) (ASP4) (Asp 4) (Napsin-1) (TA01/TA02),NAPSA NAP1 NAPA,Homo sapiens (Human),420
P52961,NAR1_HUMAN,reviewed,GPI-linked NAD(P)(+)--arginine ADP-ribosyltransferase 1 (EC 2.4.2.31) (ADP-ribosyltransferase C2 and C3 toxin-like 1) (ARTC1) (Mono(ADP-ribosyl)transferase 1) (CD antigen CD296),ART1,Homo sapiens (Human),327
Q13508,NAR3_HUMAN,reviewed,Ecto-ADP-ribosyltransferase 3 (EC 2.4.2.31) (ADP-ribosyltransferase C2 and C3 toxin-like 3) (ARTC3) (Mono(ADP-ribosyl)transferase 3) (NAD(P)(+)--arginine ADP-ribosyltransferase 3),ART3 TMART,Homo sapiens (Human),389
Q93070,NAR4_HUMAN,reviewed,Ecto-ADP-ribosyltransferase 4 (EC 2.4.2.31) (ADP-ribosyltransferase C2 and C3 toxin-like 4) (ARTC4) (Dombrock blood group carrier molecule) (Mono(ADP-ribosyl)transferase 4) (NAD(P)(+)--arginine ADP-ribosyltransferase 4) (CD antigen CD297),ART4 DO DOK1,Homo sapiens (Human),314
Q96L15,NAR5_HUMAN,reviewed,Ecto-ADP-ribosyltransferase 5 (EC 2.4.2.31) (ADP-ribosyltransferase C2 and C3 toxin-like 5) (ARTC5) (Mono(ADP-ribosyl)transferase 5) (NAD(P)(+)--arginine ADP-ribosyltransferase 5),ART5 UNQ575/PRO1137,Homo sapiens (Human),291
P41271,NBL1_HUMAN,reviewed,Neuroblastoma suppressor of tumorigenicity 1 (DAN domain family member 1) (Protein N03) (Zinc finger protein DAN),NBL1 DAN DAND1,Homo sapiens (Human),180
P13591,NCAM1_HUMAN,reviewed,Neural cell adhesion molecule 1 (N-CAM-1) (NCAM-1) (CD antigen CD56),NCAM1 NCAM,Homo sapiens (Human),858
O15394,NCAM2_HUMAN,reviewed,Neural cell adhesion molecule 2 (N-CAM-2) (NCAM-2),NCAM2 NCAM21,Homo sapiens (Human),837
O14594,NCAN_HUMAN,reviewed,Neurocan core protein (Chondroitin sulfate proteoglycan 3),NCAN CSPG3 NEUR,Homo sapiens (Human),1321
O60721,NCKX1_HUMAN,reviewed,Sodium/potassium/calcium exchanger 1 (Na(+)/K(+)/Ca(2+)-exchange protein 1) (Retinal rod Na-Ca+K exchanger),SLC24A1 KIAA0702 NCKX1,Homo sapiens (Human),1099
Q9HC58,NCKX3_HUMAN,reviewed,Sodium/potassium/calcium exchanger 3 (Na(+)/K(+)/Ca(2+)-exchange protein 3) (Solute carrier family 24 member 3),SLC24A3 NCKX3,Homo sapiens (Human),644
Q8NFF2,NCKX4_HUMAN,reviewed,Sodium/potassium/calcium exchanger 4 (Na(+)/K(+)/Ca(2+)-exchange protein 4) (Solute carrier family 24 member 4),SLC24A4 NCKX4,Homo sapiens (Human),622
Q71RS6,NCKX5_HUMAN,reviewed,Sodium/potassium/calcium exchanger 5 (Na(+)/K(+)/Ca(2+)-exchange protein 5) (Solute carrier family 24 member 5),SLC24A5 JSX NCKX5,Homo sapiens (Human),500
Q6J4K2,NCKX6_HUMAN,reviewed,Sodium/potassium/calcium exchanger 6 (Na(+)/K(+)/Ca(2+)-exchange protein 6) (Solute carrier family 24 member 6),SLC24A6 NCKX6 NCLX,Homo sapiens (Human),584
Q969V3,NCLN_HUMAN,reviewed,Nicalin (Nicastrin-like protein),NCLN,Homo sapiens (Human),563
O76036,NCTR1_HUMAN,reviewed,Natural cytotoxicity triggering receptor 1 (Lymphocyte antigen 94 homolog) (NK cell-activating receptor) (Natural killer cell p46-related protein) (NK-p46) (NKp46) (hNKp46) (CD antigen CD335),NCR1 LY94,Homo sapiens (Human),304
O95944,NCTR2_HUMAN,reviewed,Natural cytotoxicity triggering receptor 2 (Lymphocyte antigen 95 homolog) (NK cell-activating receptor) (Natural killer cell p44-related protein) (NK-p44) (NKp44) (CD antigen CD336),NCR2 LY95,Homo sapiens (Human),276
O14931,NCTR3_HUMAN,reviewed,Natural cytotoxicity triggering receptor 3 (Activating natural killer receptor p30) (Natural killer cell p30-related protein) (NK-p30) (NKp30) (CD antigen CD337),NCR3 1C7 LY117,Homo sapiens (Human),201
Q8WWB7,NCUG1_HUMAN,reviewed,Lysosomal protein NCU-G1,C1orf85 PSEC0030 UNQ2553/PRO6182,Homo sapiens (Human),406
Q8TB73,NDNF_HUMAN,reviewed,Protein NDNF (Neuron-derived neurotrophic factor),NDNF C4orf31 UNQ2748/PRO6487,Homo sapiens (Human),568
Q00604,NDP_HUMAN,reviewed,Norrin (Norrie disease protein) (X-linked exudative vitreoretinopathy 2 protein),NDP EVR2,Homo sapiens (Human),133
P29120,NEC1_HUMAN,reviewed,Neuroendocrine convertase 1 (NEC 1) (EC 3.4.21.93) (Prohormone convertase 1) (Proprotein convertase 1) (PC1),PCSK1 NEC1,Homo sapiens (Human),753
P16519,NEC2_HUMAN,reviewed,Neuroendocrine convertase 2 (NEC 2) (EC 3.4.21.94) (KEX2-like endoprotease 2) (Prohormone convertase 2) (Proprotein convertase 2) (PC2),PCSK2 NEC2,Homo sapiens (Human),638
Q7Z3B1,NEGR1_HUMAN,reviewed,Neuronal growth regulator 1 (IgLON family member 4),NEGR1 IGLON4 UNQ2433/PRO4993,Homo sapiens (Human),354
Q92832,NELL1_HUMAN,reviewed,Protein kinase C-binding protein NELL1 (NEL-like protein 1) (Nel-related protein 1),NELL1 NRP1,Homo sapiens (Human),810
Q99435,NELL2_HUMAN,reviewed,Protein kinase C-binding protein NELL2 (NEL-like protein 2) (Nel-related protein 2),NELL2 NRP2,Homo sapiens (Human),816
Q9UMX5,NENF_HUMAN,reviewed,Neudesin (Cell immortalization-related protein 2) (Neuron-derived neurotrophic factor) (Secreted protein of unknown function) (SPUF protein),NENF CIR2 SPUF,Homo sapiens (Human),172
Q92859,NEO1_HUMAN,reviewed,Neogenin (Immunoglobulin superfamily DCC subclass member 2),NEO1 IGDCC2 NGN,Homo sapiens (Human),1461
O95631,NET1_HUMAN,reviewed,Netrin-1 (Epididymis tissue protein Li 131P),NTN1 NTN1L,Homo sapiens (Human),604
O00634,NET3_HUMAN,reviewed,Netrin-3 (Netrin-2-like protein),NTN3 NTN2L,Homo sapiens (Human),580
Q9HB63,NET4_HUMAN,reviewed,Netrin-4 (Beta-netrin) (Hepar-derived netrin-like protein),NTN4,Homo sapiens (Human),628
Q8WTR8,NET5_HUMAN,reviewed,Netrin-5 (Netrin-1-like protein),NTN5,Homo sapiens (Human),489
Q8TDF5,NETO1_HUMAN,reviewed,Neuropilin and tolloid-like protein 1 (Brain-specific transmembrane protein containing 2 CUB and 1 LDL-receptor class A domains protein 1),NETO1 BTCL1,Homo sapiens (Human),533
Q8NC67,NETO2_HUMAN,reviewed,Neuropilin and tolloid-like protein 2 (Brain-specific transmembrane protein containing 2 CUB and 1 LDL-receptor class A domains protein 2),NETO2 BTCL2 UNQ1926/PRO4401,Homo sapiens (Human),525
P56730,NETR_HUMAN,reviewed,Neurotrypsin (EC 3.4.21.-) (Leydin) (Motopsin) (Serine protease 12),PRSS12,Homo sapiens (Human),875
P01178,NEU1_HUMAN,reviewed,Oxytocin-neurophysin 1 (OT-NPI) [Cleaved into: Oxytocin (Ocytocin); Neurophysin 1],OXT OT,Homo sapiens (Human),125
P01185,NEU2_HUMAN,reviewed,Vasopressin-neurophysin 2-copeptin (AVP-NPII) [Cleaved into: Arg-vasopressin (Arginine-vasopressin); Neurophysin 2 (Neurophysin-II); Copeptin],AVP ARVP VP,Homo sapiens (Human),164
Q8WUJ1,NEUFC_HUMAN,reviewed,Neuferricin (Cytochrome b5 domain-containing protein 2),CYB5D2,Homo sapiens (Human),264
Q99519,NEUR1_HUMAN,reviewed,Sialidase-1 (EC 3.2.1.18) (Acetylneuraminyl hydrolase) (G9 sialidase) (Lysosomal sialidase) (N-acetyl-alpha-neuraminidase 1),NEU1 NANH,Homo sapiens (Human),415
Q99574,NEUS_HUMAN,reviewed,Neuroserpin (Peptidase inhibitor 12) (PI-12) (Serpin I1),SERPINI1 PI12,Homo sapiens (Human),410
P30990,NEUT_HUMAN,reviewed,Neurotensin/neuromedin N [Cleaved into: Large neuromedin N (NmN-125); Neuromedin N (NN) (NmN); Neurotensin (NT); Tail peptide],NTS,Homo sapiens (Human),170
Q8NET5,NFAM1_HUMAN,reviewed,NFAT activation molecule 1 (Calcineurin/NFAT-activating ITAM-containing protein) (NFAT-activating protein with ITAM motif 1),NFAM1 CNAIP,Homo sapiens (Human),270
O94856,NFASC_HUMAN,reviewed,Neurofascin,NFASC KIAA0756,Homo sapiens (Human),1347
P80188,NGAL_HUMAN,reviewed,Neutrophil gelatinase-associated lipocalin (NGAL) (25 kDa alpha-2-microglobulin-related subunit of MMP-9) (Lipocalin-2) (Oncogene 24p3) (Siderocalin LCN2) (p25),LCN2 HNL NGAL,Homo sapiens (Human),198
Q96E22,NGBR_HUMAN,reviewed,Nogo-B receptor (NgBR) (Nuclear undecaprenyl pyrophosphate synthase 1 homolog),NUS1 C6orf68 NGBR,Homo sapiens (Human),293
P01138,NGF_HUMAN,reviewed,Beta-nerve growth factor (Beta-NGF),NGF NGFB,Homo sapiens (Human),241
Q9NPE2,NGRN_HUMAN,reviewed,Neugrin (Mesenchymal stem cell protein DSC92) (Neurite outgrowth-associated protein) (Spinal cord-derived protein FI58G),NGRN FI58G HT020,Homo sapiens (Human),291
Q5JS37,NHLC3_HUMAN,reviewed,NHL repeat-containing protein 3,NHLRC3,Homo sapiens (Human),347
Q92542,NICA_HUMAN,reviewed,Nicastrin,NCSTN KIAA0253 UNQ1874/PRO4317,Homo sapiens (Human),709
P14543,NID1_HUMAN,reviewed,Nidogen-1 (NID-1) (Entactin),NID1 NID,Homo sapiens (Human),1247
Q14112,NID2_HUMAN,reviewed,Nidogen-2 (NID-2) (Osteonidogen),NID2,Homo sapiens (Human),1375
Q4KMZ8,NKAI1_HUMAN,reviewed,Sodium/potassium-transporting ATPase subunit beta-1-interacting protein 1 (Na(+)/K(+)-transporting ATPase subunit beta-1-interacting protein 1) (Protein FAM77C),NKAIN1 FAM77C,Homo sapiens (Human),207
Q8N2Q7,NLGN1_HUMAN,reviewed,Neuroligin-1,NLGN1 KIAA1070,Homo sapiens (Human),840
Q8NFZ4,NLGN2_HUMAN,reviewed,Neuroligin-2,NLGN2 KIAA1366,Homo sapiens (Human),835
Q9NZ94,NLGN3_HUMAN,reviewed,Neuroligin-3 (Gliotactin homolog),NLGN3 KIAA1480 NL3,Homo sapiens (Human),848
Q8N0W4,NLGNX_HUMAN,reviewed,"Neuroligin-4, X-linked (Neuroligin X) (HNLX)",NLGN4X KIAA1260 NLGN4 UNQ365/PRO701,Homo sapiens (Human),816
Q8NFZ3,NLGNY_HUMAN,reviewed,"Neuroligin-4, Y-linked (Neuroligin Y)",NLGN4Y KIAA0951,Homo sapiens (Human),816
P08949,NMB_HUMAN,reviewed,Neuromedin-B [Cleaved into: Neuromedin-B-32; Neuromedin-B],NMB,Homo sapiens (Human),121
Q8TCU5,NMD3A_HUMAN,reviewed,Glutamate [NMDA] receptor subunit 3A (N-methyl-D-aspartate receptor subtype 3A) (NMDAR3A) (NR3A) (NMDAR-L),GRIN3A KIAA1973,Homo sapiens (Human),1115
O60391,NMD3B_HUMAN,reviewed,Glutamate [NMDA] receptor subunit 3B (N-methyl-D-aspartate receptor subtype 3B) (NMDAR3B) (NR3B),GRIN3B,Homo sapiens (Human),1043
Q12879,NMDE1_HUMAN,reviewed,Glutamate [NMDA] receptor subunit epsilon-1 (N-methyl D-aspartate receptor subtype 2A) (NMDAR2A) (NR2A) (hNR2A),GRIN2A NMDAR2A,Homo sapiens (Human),1464
Q13224,NMDE2_HUMAN,reviewed,Glutamate [NMDA] receptor subunit epsilon-2 (N-methyl D-aspartate receptor subtype 2B) (NMDAR2B) (NR2B) (N-methyl-D-aspartate receptor subunit 3) (NR3) (hNR3),GRIN2B NMDAR2B,Homo sapiens (Human),1484
Q14957,NMDE3_HUMAN,reviewed,Glutamate [NMDA] receptor subunit epsilon-3 (N-methyl D-aspartate receptor subtype 2C) (NMDAR2C) (NR2C),GRIN2C NMDAR2C,Homo sapiens (Human),1233
O15399,NMDE4_HUMAN,reviewed,Glutamate [NMDA] receptor subunit epsilon-4 (EB11) (N-methyl D-aspartate receptor subtype 2D) (NMDAR2D) (NR2D),GRIN2D GluN2D NMDAR2D,Homo sapiens (Human),1336
Q05586,NMDZ1_HUMAN,reviewed,Glutamate [NMDA] receptor subunit zeta-1 (N-methyl-D-aspartate receptor subunit NR1) (NMD-R1),GRIN1 NMDAR1,Homo sapiens (Human),938
Q5H8A3,NMS_HUMAN,reviewed,Neuromedin-S,NMS,Homo sapiens (Human),153
P48645,NMU_HUMAN,reviewed,Neuromedin-U [Cleaved into: Neuromedin-U-25 (NmU-25)],NMU,Homo sapiens (Human),174
Q96S42,NODAL_HUMAN,reviewed,Nodal homolog,NODAL,Homo sapiens (Human),347
Q99784,NOE1_HUMAN,reviewed,Noelin (Neuronal olfactomedin-related ER localized protein) (Olfactomedin-1),OLFM1 NOE1 NOEL1,Homo sapiens (Human),485
O95897,NOE2_HUMAN,reviewed,Noelin-2 (Olfactomedin-2),OLFM2 NOE2,Homo sapiens (Human),454
Q96PB7,NOE3_HUMAN,reviewed,Noelin-3 (Olfactomedin-3) (Optimedin),OLFM3 NOE3 UNQ1924/PRO4399,Homo sapiens (Human),478
Q13253,NOGG_HUMAN,reviewed,Noggin,NOG,Homo sapiens (Human),232
Q15155,NOMO1_HUMAN,reviewed,Nodal modulator 1 (pM5 protein),NOMO1 PM5,Homo sapiens (Human),1222
Q5JPE7,NOMO2_HUMAN,reviewed,Nodal modulator 2 (pM5 protein 2),NOMO2,Homo sapiens (Human),1267
P69849,NOMO3_HUMAN,reviewed,Nodal modulator 3 (pM5 protein 3),NOMO3,Homo sapiens (Human),1222
P46531,NOTC1_HUMAN,reviewed,Neurogenic locus notch homolog protein 1 (Notch 1) (hN1) (Translocation-associated notch protein TAN-1) [Cleaved into: Notch 1 extracellular truncation; Notch 1 intracellular domain (NICD)],NOTCH1 TAN1,Homo sapiens (Human),2555
Q04721,NOTC2_HUMAN,reviewed,Neurogenic locus notch homolog protein 2 (Notch 2) (hN2) [Cleaved into: Notch 2 extracellular truncation; Notch 2 intracellular domain],NOTCH2,Homo sapiens (Human),2471
Q9UM47,NOTC3_HUMAN,reviewed,Neurogenic locus notch homolog protein 3 (Notch 3) [Cleaved into: Notch 3 extracellular truncation; Notch 3 intracellular domain],NOTCH3,Homo sapiens (Human),2321
Q99466,NOTC4_HUMAN,reviewed,Neurogenic locus notch homolog protein 4 (Notch 4) (hNotch4) [Cleaved into: Notch 4 extracellular truncation; Notch 4 intracellular domain],NOTCH4 INT3,Homo sapiens (Human),2003
Q6P988,NOTUM_HUMAN,reviewed,Protein notum homolog (EC 3.-.-.-),NOTUM OK/SW-CL.30,Homo sapiens (Human),496
P48745,NOV_HUMAN,reviewed,Protein NOV homolog (NovH) (CCN family member 3) (Insulin-like growth factor-binding protein 9) (IBP-9) (IGF-binding protein 9) (IGFBP-9) (Nephroblastoma-overexpressed gene protein homolog),NOV CCN3 IGFBP9 NOVH,Homo sapiens (Human),357
Q8NG41,NPB_HUMAN,reviewed,Neuropeptide B (Preproprotein L7) (hPPL7) [Cleaved into: Neuropeptide B-23 (NPB23) (hL7); Neuropeptide B-29 (NPB29) (hL7C)],NPB PPL7 PPNPB,Homo sapiens (Human),125
O15118,NPC1_HUMAN,reviewed,Niemann-Pick C1 protein,NPC1,Homo sapiens (Human),1278
P61916,NPC2_HUMAN,reviewed,Epididymal secretory protein E1 (Human epididymis-specific protein 1) (He1) (Niemann-Pick disease type C2 protein),NPC2 HE1,Homo sapiens (Human),151
Q9UHC9,NPCL1_HUMAN,reviewed,Niemann-Pick C1-like protein 1,NPC1L1,Homo sapiens (Human),1359
Q9NQX5,NPDC1_HUMAN,reviewed,Neural proliferation differentiation and control protein 1 (NPDC-1),NPDC1,Homo sapiens (Human),325
O15130,NPFF_HUMAN,reviewed,FMRFamide-related peptides [Cleaved into: Neuropeptide SF (NPSF); Neuropeptide FF (NPFF); Neuropeptide AF (NPAF)],NPFF,Homo sapiens (Human),113
O60500,NPHN_HUMAN,reviewed,Nephrin (Renal glomerulus-specific cell adhesion receptor),NPHS1 NPHN,Homo sapiens (Human),1241
A6NF02,NPIL3_HUMAN,reviewed,NPIP-like protein LOC730153,,Homo sapiens (Human),221
Q6UXI9,NPNT_HUMAN,reviewed,Nephronectin (Preosteoblast EGF-like repeat protein with MAM domain) (Protein EGFL6-like),NPNT EGFL6L POEM UNQ295/PRO334,Homo sapiens (Human),565
O75200,NPPL1_HUMAN,reviewed,Nuclear pore complex-interacting protein-like 1,NPIPL1,Homo sapiens (Human),221
A6NHN6,NPPL2_HUMAN,reviewed,Nuclear pore complex-interacting protein-like 2,NPIPL2,Homo sapiens (Human),443
P0C0P6,NPS_HUMAN,reviewed,Neuropeptide S,NPS,Homo sapiens (Human),89
Q9Y639,NPTN_HUMAN,reviewed,Neuroplastin (Stromal cell-derived receptor 1) (SDR-1),NPTN SDFR1 SDR1,Homo sapiens (Human),398
Q15818,NPTX1_HUMAN,reviewed,Neuronal pentraxin-1 (NP1) (Neuronal pentraxin I) (NP-I),NPTX1,Homo sapiens (Human),432
P47972,NPTX2_HUMAN,reviewed,Neuronal pentraxin-2 (NP2) (Neuronal pentraxin II) (NP-II),NPTX2,Homo sapiens (Human),431
Q8N729,NPW_HUMAN,reviewed,Neuropeptide W (Preproprotein L8) (hPPL8) [Cleaved into: Neuropeptide W-23 (NPW23) (hL8); Neuropeptide W-30 (NPW30) (hL8C)],NPW PPL8 PPNPW,Homo sapiens (Human),165
P01303,NPY_HUMAN,reviewed,Pro-neuropeptide Y [Cleaved into: Neuropeptide Y (Neuropeptide tyrosine) (NPY); C-flanking peptide of NPY (CPON)],NPY,Homo sapiens (Human),97
Q68D85,NR3L1_HUMAN,reviewed,Natural cytotoxicity triggering receptor 3 ligand 1 (B7 homolog 6) (B7-H6),NCR3LG1 B7H6,Homo sapiens (Human),454
Q92823,NRCAM_HUMAN,reviewed,Neuronal cell adhesion molecule (Nr-CAM) (Neuronal surface protein Bravo) (hBravo) (NgCAM-related cell adhesion molecule) (Ng-CAM-related),NRCAM KIAA0343,Homo sapiens (Human),1304
O43847,NRDC_HUMAN,reviewed,Nardilysin (EC 3.4.24.61) (N-arginine dibasic convertase) (NRD convertase) (NRD-C),NRD1,Homo sapiens (Human),1150
Q496H8,NRN1L_HUMAN,reviewed,Neuritin-like protein,NRN1L UNQ2446/PRO5725,Homo sapiens (Human),165
Q9NPD7,NRN1_HUMAN,reviewed,Neuritin,NRN1 NRN,Homo sapiens (Human),142
O14786,NRP1_HUMAN,reviewed,Neuropilin-1 (Vascular endothelial cell growth factor 165 receptor) (CD antigen CD304),NRP1 NRP VEGF165R,Homo sapiens (Human),923
O60462,NRP2_HUMAN,reviewed,Neuropilin-2 (Vascular endothelial cell growth factor 165 receptor 2),NRP2 VEGF165R2,Homo sapiens (Human),931
Q99748,NRTN_HUMAN,reviewed,Neurturin,NRTN,Homo sapiens (Human),197
Q9ULB1,NRX1A_HUMAN,reviewed,Neurexin-1-alpha (Neurexin I-alpha),NRXN1 KIAA0578,Homo sapiens (Human),1477
P58400,NRX1B_HUMAN,reviewed,Neurexin-1-beta (Neurexin I-beta),NRXN1,Homo sapiens (Human),442
Q9P2S2,NRX2A_HUMAN,reviewed,Neurexin-2-alpha (Neurexin II-alpha),NRXN2 KIAA0921,Homo sapiens (Human),1712
P58401,NRX2B_HUMAN,reviewed,Neurexin-2-beta (Neurexin II-beta),NRXN2,Homo sapiens (Human),666
Q9Y4C0,NRX3A_HUMAN,reviewed,Neurexin-3-alpha (Neurexin III-alpha),NRXN3 C14orf60 KIAA0743,Homo sapiens (Human),1643
Q9HDB5,NRX3B_HUMAN,reviewed,"Neurexin-3-beta (Neurexin III-beta) [Cleaved into: Neurexin-3-beta, soluble form; Neurexin-3-beta, C-terminal fragment (NRXN3-CTF)]",NRXN3 KIAA0743,Homo sapiens (Human),637
Q5PT55,NTCP5_HUMAN,reviewed,Sodium/bile acid cotransporter 5 (Na(+)/bile acid cotransporter 5) (Solute carrier family 10 member 5),SLC10A5,Homo sapiens (Human),438
P20783,NTF3_HUMAN,reviewed,Neurotrophin-3 (NT-3) (HDNF) (Nerve growth factor 2) (NGF-2) (Neurotrophic factor),NTF3,Homo sapiens (Human),257
P34130,NTF4_HUMAN,reviewed,Neurotrophin-4 (NT-4) (Neurotrophin-5) (NT-5) (Neutrophic factor 4),NTF4 NTF5,Homo sapiens (Human),210
Q9Y2I2,NTNG1_HUMAN,reviewed,Netrin-G1 (Laminet-1),NTNG1 KIAA0976 LMNT1 UNQ571/PRO1133,Homo sapiens (Human),539
Q96CW9,NTNG2_HUMAN,reviewed,Netrin-G2 (Laminet-2),NTNG2 KIAA1857 LMNT2 UNQ9381/PRO34206,Homo sapiens (Human),530
Q9P121,NTRI_HUMAN,reviewed,Neurotrimin (hNT) (IgLON family member 2),NTM IGLON2 NT UNQ297/PRO337,Homo sapiens (Human),344
P04629,NTRK1_HUMAN,reviewed,High affinity nerve growth factor receptor (EC 2.7.10.1) (Neurotrophic tyrosine kinase receptor type 1) (TRK1-transforming tyrosine kinase protein) (Tropomyosin-related kinase A) (Tyrosine kinase receptor) (Tyrosine kinase receptor A) (Trk-A) (gp140trk) (p140-TrkA),NTRK1 MTC TRK TRKA,Homo sapiens (Human),796
Q16620,NTRK2_HUMAN,reviewed,BDNF/NT-3 growth factors receptor (EC 2.7.10.1) (GP145-TrkB) (Trk-B) (Neurotrophic tyrosine kinase receptor type 2) (TrkB tyrosine kinase) (Tropomyosin-related kinase B),NTRK2 TRKB,Homo sapiens (Human),822
Q16288,NTRK3_HUMAN,reviewed,NT-3 growth factor receptor (EC 2.7.10.1) (GP145-TrkC) (Trk-C) (Neurotrophic tyrosine kinase receptor type 3) (TrkC tyrosine kinase),NTRK3 TRKC,Homo sapiens (Human),839
Q02818,NUCB1_HUMAN,reviewed,Nucleobindin-1 (CALNUC),NUCB1 NUC,Homo sapiens (Human),461
P80303,NUCB2_HUMAN,reviewed,Nucleobindin-2 (DNA-binding protein NEFA) (Gastric cancer antigen Zg4),NUCB2 NEFA,Homo sapiens (Human),420
Q8N323,NXPE1_HUMAN,reviewed,NXPE family member 1 (Protein FAM55A),NXPE1 FAM55A,Homo sapiens (Human),547
Q969Y0,NXPE3_HUMAN,reviewed,NXPE family member 3 (Protein FAM55C),NXPE3 FAM55C MSTP115 UNQ5791/PRO19596,Homo sapiens (Human),559
Q6UWF7,NXPE4_HUMAN,reviewed,NXPE family member 4 (Protein FAM55D),NXPE4 C11orf33 FAM55D UNQ3018/PRO9799,Homo sapiens (Human),544
P58417,NXPH1_HUMAN,reviewed,Neurexophilin-1,NXPH1 NPH1 Nbla00697,Homo sapiens (Human),271
O95156,NXPH2_HUMAN,reviewed,Neurexophilin-2,NXPH2 NPH2,Homo sapiens (Human),264
O95157,NXPH3_HUMAN,reviewed,Neurexophilin-3,NXPH3 KIAA1159 NPH3 UNQ687/PRO1327,Homo sapiens (Human),252
O95158,NXPH4_HUMAN,reviewed,Neurexophilin-4,NXPH4 NPH4 UNQ1928/PRO4403,Homo sapiens (Human),308
Q9GZU5,NYX_HUMAN,reviewed,Nyctalopin,NYX CLRP,Homo sapiens (Human),481
Q86UD1,OAF_HUMAN,reviewed,Out at first protein homolog (HCV NS5A-transactivated protein 13 target protein 2),OAF NS5ATP13TP2,Homo sapiens (Human),273
Q9NY56,OBP2A_HUMAN,reviewed,Odorant-binding protein 2a (Odorant-binding protein IIa) (OBPIIa),OBP2A,Homo sapiens (Human),170
Q9NPH6,OBP2B_HUMAN,reviewed,Odorant-binding protein 2b (Odorant-binding protein IIb) (OBPIIb),OBP2B UNQ653/PRO1283,Homo sapiens (Human),170
O75147,OBSL1_HUMAN,reviewed,Obscurin-like protein 1,OBSL1 KIAA0657,Homo sapiens (Human),1896
Q02509,OC90_HUMAN,reviewed,Otoconin-90 (Oc90) (Phospholipase A2 homolog),OC90 PLA2L,Homo sapiens (Human),493
A1E959,ODAM_HUMAN,reviewed,Odontogenic ameloblast-associated protein (Apin),ODAM APIN,Homo sapiens (Human),279
Q9H488,OFUT1_HUMAN,reviewed,GDP-fucose protein O-fucosyltransferase 1 (EC 2.4.1.221) (Peptide-O-fucosyltransferase 1) (O-FucT-1),POFUT1 FUT12 KIAA0180,Homo sapiens (Human),388
Q9Y2G5,OFUT2_HUMAN,reviewed,GDP-fucose protein O-fucosyltransferase 2 (EC 2.4.1.221) (Peptide-O-fucosyltransferase 2) (O-FucT-2),POFUT2 C21orf80 FUT13 KIAA0958,Homo sapiens (Human),429
Q8WWZ8,OIT3_HUMAN,reviewed,Oncoprotein-induced transcript 3 protein (Liver-specific zona pellucida domain-containing protein),OIT3 LZP UNQ826/PRO1753,Homo sapiens (Human),545
